Tanggal;Harga
2022-02-14;24050
2022-02-15;23980
2022-02-16;23970
2022-02-17;24090
2022-02-18;23970
2022-02-19;24480
2022-02-20;24290
2022-02-21;23960
2022-02-22;24310
2022-02-23;23840
2022-02-24;23850
2022-02-25;23930
2022-02-26;24090
2022-02-27;24190
2022-02-28;24240
2022-03-01;24140
2022-03-02;23950
2022-03-03;24010
2022-03-04;24390
2022-03-05;24580
2022-03-06;24310
2022-03-07;24150
2022-03-08;24260
2022-03-09;24260
2022-03-10;24190
2022-03-11;24380
2022-03-12;24580
2022-03-13;24500
2022-03-14;25020
2022-03-15;24940
2022-03-16;25050
2022-03-17;25430
2022-03-18;25520
2022-03-19;25630
2022-03-20;25790
2022-03-21;26330
2022-03-22;26070
2022-03-23;26310
2022-03-24;26110
2022-03-25;26100
2022-03-26;26160
2022-03-27;26600
2022-03-28;26000
2022-03-29;26020
2022-03-30;26210
2022-03-31;26250
2022-04-01;26430
2022-04-02;26240
2022-04-03;25840
2022-04-04;25900
2022-04-05;25960
2022-04-06;25770
2022-04-07;25820
2022-04-08;25710
2022-04-09;25870
2022-04-10;25720
2022-04-11;25890
2022-04-12;25440
2022-04-13;25450
2022-04-14;25180
2022-04-15;25300
2022-04-16;25040
2022-04-17;25080
2022-04-18;25110
2022-04-19;24780
2022-04-20;25690
2022-04-21;25290
2022-04-22;25060
2022-04-23;24870
2022-04-24;25060
2022-04-25;25050
2022-04-26;25080
2022-04-27;24910
2022-04-28;24690
2022-04-29;24350
2022-04-30;24590
2022-05-01;24950
2022-05-02;24880
2022-05-03;25250
2022-05-04;25380
2022-05-05;25030
2022-05-06;24540
2022-05-07;24810
2022-05-08;24430
2022-05-09;23840
2022-05-10;23560
2022-05-11;23330
2022-05-12;23470
2022-05-13;23360
2022-05-14;23480
2022-05-15;23090
2022-05-16;23050
2022-05-17;22530
2022-05-18;23500
2022-05-19;23310
2022-05-20;22670
2022-05-21;23220
2022-05-22;22990
2022-05-23;22280
2022-05-24;22350
2022-05-25;22280
2022-05-26;22640
2022-05-27;22640
2022-05-28;22240
2022-05-29;21920
2022-05-30;22360
2022-05-31;21970
2022-06-01;20290
2022-06-02;20320
2022-06-03;20840
2022-06-04;20400
2022-06-05;20820
2022-06-06;20450
2022-06-07;20160
2022-06-08;20230
2022-06-09;20700
2022-06-10;19559
2022-06-11;19504
2022-06-12;19418
2022-06-13;19132
2022-06-14;18935
2022-06-15;18903
2022-06-16;18675
2022-06-17;18577
2022-06-18;18561
2022-06-19;18584
2022-06-20;18666
2022-06-21;18560
2022-06-22;18571
2022-06-23;18480
2022-06-24;18528
2022-06-25;18643
2022-06-26;18698
2022-06-27;18565
2022-06-28;18505
2022-06-29;18442
2022-06-30;18443
2022-07-01;18392
2022-07-02;18356
2022-07-03;18437
2022-07-04;18298
2022-07-05;18460
2022-07-06;18426
2022-07-07;18450
2022-07-08;18734
2022-07-09;18721
2022-07-10;18693
2022-07-11;18861
2022-07-12;18855
2022-07-13;19060
2022-07-14;19130
2022-07-15;19120
2022-07-16;19200
2022-07-17;19160
2022-07-18;19530
2022-07-19;19750
2022-07-20;19430
2022-07-21;19530
2022-07-22;19600
2022-07-23;19400
2022-07-24;19470
2022-07-25;19940
2022-07-26;19960
2022-07-27;19950
2022-07-28;19920
2022-07-29;19880
2022-07-30;19970
2022-07-31;20190
2022-08-01;20020
2022-08-02;20010
2022-08-03;20284
2022-08-04;19980
2022-08-05;20050
2022-08-06;20290
2022-08-07;20040
2022-08-08;19980
2022-08-09;20290
2022-08-10;20150
2022-08-11;19830
2022-08-12;19760
2022-08-13;19810
2022-08-14;19810
2022-08-15;19780
2022-08-16;19670
2022-08-17;19790
2022-08-18;19650
2022-08-19;19880
2022-08-20;19540
2022-08-21;19610
2022-08-22;19520
2022-08-23;19740
2022-08-24;19550
2022-08-25;19320
2022-08-26;19410
2022-08-27;19420
2022-08-28;19530
2022-08-29;19420
2022-08-30;19500
2022-08-31;19540
2022-09-01;19590
2022-09-02;19620
2022-09-03;19690
2022-09-04;19690
2022-09-05;20000
2022-09-06;19970
2022-09-07;20240
2022-09-08;20480
2022-09-09;20440
2022-09-10;20310
2022-09-11;20510
2022-09-12;20340
2022-09-13;20250
2022-09-14;20370
2022-09-15;20060
2022-09-16;20080
2022-09-17;20100
2022-09-18;20340
2022-09-19;20260
2022-09-20;20230
2022-09-21;20040
2022-09-22;19970
2022-09-23;20210
2022-09-24;20020
2022-09-25;20070
2022-09-26;20360
2022-09-27;19820
2022-09-28;19740
2022-09-29;19750
2022-09-30;19730
2022-10-01;19900
2022-10-02;20330
2022-10-03;19940
2022-10-04;19990
2022-10-05;19830
2022-10-06;19870
2022-10-07;19590
2022-10-08;19650
2022-10-09;19640
2022-10-10;19710
2022-10-11;19750
2022-10-12;19670
2022-10-13;19670
2022-10-14;19710
2022-10-15;19720
2022-10-16;19700
2022-10-17;19760
2022-10-18;19760
2022-10-19;19520
2022-10-20;19640
2022-10-21;19700
2022-10-22;19760
2022-10-23;19580
2022-10-24;19680
2022-10-25;19550
2022-10-26;19270
2022-10-27;19610
2022-10-28;19450
2022-10-29;19340
2022-10-30;19700
2022-10-31;19320
2022-11-01;19540
2022-11-02;19360
2022-11-03;19510
2022-11-04;19320
2022-11-05;19230
2022-11-06;19410
2022-11-07;19230
2022-11-08;19380
2022-11-09;19480
2022-11-10;19130
2022-11-11;19110
2022-11-12;19040
2022-11-13;19410
2022-11-14;19030
2022-11-15;19210
2022-11-16;19120
2022-11-17;19130
2022-11-18;19210
2022-11-19;19360
2022-11-20;19200
2022-11-21;19210
2022-11-22;19120
2022-11-23;19040
2022-11-24;19030
2022-11-25;19010
2022-11-26;18790
2022-11-27;18990
2022-11-28;18720
2022-11-29;18710
2022-11-30;18930
2022-12-01;19000
2022-12-02;19040
2022-12-03;18990
2022-12-04;19270
2022-12-05;19370
2022-12-06;19340
2022-12-07;19820
2022-12-08;19850
2022-12-09;19870
2022-12-10;19810
2022-12-11;19920
2022-12-12;20240
2022-12-13;20620
2022-12-14;20700
2022-12-15;20890
2022-12-16;21250
2022-12-17;21090
2022-12-18;21280
2022-12-19;21220
2022-12-20;21300
2022-12-21;21580
2022-12-22;21610
2022-12-23;21290
2022-12-24;21410
2022-12-25;21240
2022-12-26;21780
2022-12-27;21670
2022-12-28;22030
2022-12-29;21550
2022-12-30;21240
2022-12-31;21550
2023-01-01;21490
2023-01-02;21720
2023-01-03;21470
2023-01-04;21540
2023-01-05;21500
2023-01-06;21250
2023-01-07;21270
2023-01-08;21360
2023-01-09;21790
2023-01-10;21480
2023-01-11;21750
2023-01-12;22240
2023-01-13;22250
2023-01-14;22190
2023-01-15;22450
2023-01-16;22520
2023-01-17;22520
2023-01-18;22620
2023-01-19;23090
2023-01-20;23280
2023-01-21;23520
2023-01-22;23120
2023-01-23;23290
2023-01-24;23750
2023-01-25;23890
2023-01-26;23790
2023-01-27;23910
2023-01-28;23850
2023-01-29;24220
2023-01-30;24340
2023-01-31;24470
2023-02-01;24650
2023-02-02;24700
2023-02-03;24720
2023-02-04;24600
2023-02-05;24440
2023-02-06;25280
2023-02-07;24900
2023-02-08;25020
2023-02-09;24810
2023-02-10;24650
2023-02-11;24830
2023-02-12;24750
2023-02-13;25120
2023-02-14;24830
2023-02-15;24380
2023-02-16;24830
2023-02-17;24560
2023-02-18;24910
2023-02-19;24250
2023-02-20;24960
2023-02-21;25580
2023-02-22;25500
2023-02-23;26180
2023-02-24;25700
2023-02-25;26110
2023-02-26;26060
2023-02-27;26180
2023-02-28;26230
2023-03-01;26300
2023-03-02;26420
2023-03-03;26460
2023-03-04;26450
2023-03-05;26720
2023-03-06;27780
2023-03-07;28120
2023-03-08;28570
2023-03-09;29150
2023-03-10;29060
2023-03-11;29770
2023-03-12;29450
2023-03-13;30320
2023-03-14;30030
2023-03-15;29720
2023-03-16;29860
2023-03-17;29530
2023-03-18;29260
2023-03-19;29390
2023-03-20;29290
2023-03-21;29310
2023-03-22;28940
2023-03-23;28670
2023-03-24;28430
2023-03-25;28510
2023-03-26;28460
2023-03-27;28390
2023-03-28;28200
2023-03-29;27890
2023-03-30;28020
2023-03-31;28030
2023-04-01;28200
2023-04-02;27360
2023-04-03;27690
2023-04-04;27320
2023-04-05;27350
2023-04-06;27560
2023-04-07;27220
2023-04-08;27180
2023-04-09;27230
2023-04-10;26870
2023-04-11;26810
2023-04-12;26840
2023-04-13;26820
2023-04-14;26570
2023-04-15;26710
2023-04-16;26860
2023-04-17;26770
2023-04-18;26850
2023-04-19;27270
2023-04-20;27380
2023-04-21;28170
2023-04-22;28450
2023-04-23;28320
2023-04-24;28330
2023-04-25;28550
2023-04-26;28720
2023-04-27;28710
2023-04-28;28940
2023-04-29;28620
2023-04-30;29350
2023-05-01;28830
2023-05-02;28890
2023-05-03;29370
2023-05-04;29370
2023-05-05;29430
2023-05-06;29430
2023-05-07;29970
2023-05-08;30300
2023-05-09;30920
2023-05-10;31050
2023-05-11;31890
2023-05-12;31520
2023-05-13;32070
2023-05-14;32000
2023-05-15;31880
2023-05-16;32010
2023-05-17;31700
2023-05-18;32060
2023-05-19;32110
2023-05-20;32020
2023-05-21;31680
2023-05-22;32070
2023-05-23;32290
2023-05-24;32040
2023-05-25;32290
2023-05-26;32450
2023-05-27;32510
2023-05-28;32730
2023-05-29;33090
2023-05-30;33390
2023-05-31;33190
2023-06-01;32990
2023-06-02;33190
2023-06-03;32860
2023-06-04;32920
2023-06-05;32890
2023-06-06;33220
2023-06-07;33320
2023-06-08;33840
2023-06-09;33570
2023-06-10;33230
2023-06-11;33460
2023-06-12;33400
2023-06-13;33460
2023-06-14;33340
2023-06-15;33570
2023-06-16;33430
2023-06-17;33260
2023-06-18;33300
2023-06-19;33330
2023-06-20;33130
2023-06-21;33090
2023-06-22;33100
2023-06-23;32980
2023-06-24;33070
2023-06-25;33290
2023-06-26;33490
2023-06-27;33610
2023-06-28;33920
2023-06-29;34150
2023-06-30;33770
2023-07-01;34220
2023-07-02;34100
2023-07-03;34930
2023-07-04;35170
2023-07-05;35800
2023-07-06;35810
2023-07-07;36990
2023-07-08;37650
2023-07-09;37050
2023-07-10;37060
2023-07-11;36880
2023-07-12;37640
2023-07-13;36580
2023-07-14;36900
2023-07-15;37090
2023-07-16;36930
2023-07-17;36540
2023-07-18;36230
2023-07-19;36450
2023-07-20;35940
2023-07-21;35770
2023-07-22;35990
2023-07-23;35940
2023-07-24;36540
2023-07-25;36230
2023-07-26;36660
2023-07-27;36510
2023-07-28;36870
2023-07-29;36560
2023-07-30;36560
2023-07-31;36450
2023-08-01;36010
2023-08-02;35990
2023-08-03;35750
2023-08-04;35680
2023-08-05;35320
2023-08-06;35700
2023-08-07;35310
2023-08-08;35380
2023-08-09;34430
2023-08-10;34810
2023-08-11;34860
2023-08-12;35200
2023-08-13;35050
2023-08-14;34750
2023-08-15;34720
2023-08-16;34780
2023-08-17;34570
2023-08-18;34600
2023-08-19;34830
2023-08-20;34330
2023-08-21;34490
2023-08-22;34330
2023-08-23;33760
2023-08-24;34090
2023-08-25;34050
2023-08-26;33980
2023-08-27;33940
2023-08-28;34140
2023-08-29;33870
2023-08-30;33690
2023-08-31;33410
2023-09-01;33470
2023-09-02;33660
2023-09-03;33400
2023-09-04;33330
2023-09-05;33360
2023-09-06;33100
2023-09-07;32920
2023-09-08;32950
2023-09-09;32860
2023-09-10;32900
2023-09-11;32760
2023-09-12;32550
2023-09-13;32670
2023-09-14;32660
2023-09-15;32460
2023-09-16;32580
2023-09-17;32050
2023-09-18;32150
2023-09-19;31920
2023-09-20;32110
2023-09-21;32090
2023-09-22;32070
2023-09-23;31970
2023-09-24;31980
2023-09-25;32180
2023-09-26;32040
2023-09-27;32180
2023-09-28;32020
2023-09-29;32130
2023-09-30;32080
2023-10-01;32020
2023-10-02;32160
2023-10-03;32300
2023-10-04;32330
2023-10-05;32250
2023-10-06;32280
2023-10-07;32290
2023-10-08;32300
2023-10-09;32170
2023-10-10;31880
2023-10-11;32110
2023-10-12;32120
2023-10-13;32400
2023-10-14;32170
2023-10-15;32360
2023-10-16;31800
2023-10-17;31950
2023-10-18;32100
2023-10-19;31940
2023-10-20;32080
2023-10-21;31940
2023-10-22;31820
2023-10-23;30890
2023-10-24;31650
2023-10-25;31060
2023-10-26;31390
2023-10-27;31210
2023-10-28;31070
2023-10-29;30990
2023-10-30;31090
2023-10-31;31000
2023-11-01;30940
2023-11-02;31090
2023-11-03;30970
2023-11-04;31060
2023-11-05;31600
2023-11-06;30900
2023-11-07;30710
2023-11-08;30510
2023-11-09;30580
2023-11-10;30900
2023-11-11;30730
2023-11-12;30370
2023-11-13;30690
2023-11-14;30580
2023-11-15;30560
2023-11-16;30840
2023-11-17;30700
2023-11-18;30850
2023-11-19;31040
2023-11-20;31140
2023-11-21;31030
2023-11-22;30930
2023-11-23;31010
2023-11-24;31000
2023-11-25;30900
2023-11-26;31000
2023-11-27;31020
2023-11-28;30680
2023-11-29;30830
2023-11-30;30740
2023-12-01;30860
