Tanggal;Harga
2022-02-14;34620
2022-02-15;35610
2022-02-16;39440
2022-02-17;38990
2022-02-18;39470
2022-02-19;40060
2022-02-20;39960
2022-02-21;39640
2022-02-22;42270
2022-02-23;43820
2022-02-24;44590
2022-02-25;44930
2022-02-26;45610
2022-02-27;47480
2022-02-28;48490
2022-03-01;51570
2022-03-02;53940
2022-03-03;53590
2022-03-04;52810
2022-03-05;55660
2022-03-06;57330
2022-03-07;58950
2022-03-08;59400
2022-03-09;57630
2022-03-10;52250
2022-03-11;52070
2022-03-12;54190
2022-03-13;52850
2022-03-14;49610
2022-03-15;49620
2022-03-16;47670
2022-03-17;48160
2022-03-18;49280
2022-03-19;48840
2022-03-20;48730
2022-03-21;48850
2022-03-22;47240
2022-03-23;45270
2022-03-24;44950
2022-03-25;43610
2022-03-26;43830
2022-03-27;43810
2022-03-28;42490
2022-03-29;40930
2022-03-30;41980
2022-03-31;41620
2022-04-01;41540
2022-04-02;39840
2022-04-03;39420
2022-04-04;39560
2022-04-05;39470
2022-04-06;40270
2022-04-07;38530
2022-04-08;34520
2022-04-09;32950
2022-04-10;31950
2022-04-11;31260
2022-04-12;27100
2022-04-13;27970
2022-04-14;25270
2022-04-15;26190
2022-04-16;25680
2022-04-17;25490
2022-04-18;24910
2022-04-19;24080
2022-04-20;24580
2022-04-21;24470
2022-04-22;23990
2022-04-23;23420
2022-04-24;23690
2022-04-25;23240
2022-04-26;23890
2022-04-27;25430
2022-04-28;27380
2022-04-29;27360
2022-04-30;26140
2022-05-01;27330
2022-05-02;27700
2022-05-03;27380
2022-05-04;29030
2022-05-05;28380
2022-05-06;29420
2022-05-07;28480
2022-05-08;27180
2022-05-09;26290
2022-05-10;25120
2022-05-11;25380
2022-05-12;25450
2022-05-13;25370
2022-05-14;26540
2022-05-15;27590
2022-05-16;27900
2022-05-17;32570
2022-05-18;34400
2022-05-19;37100
2022-05-20;40440
2022-05-21;41970
2022-05-22;42060
2022-05-23;42850
2022-05-24;44540
