Tanggal;Harga
2022-02-14;11520
2022-02-15;11630
2022-02-16;11410
2022-02-17;11310
2022-02-18;11700
2022-02-19;11530
2022-02-20;11390
2022-02-21;11610
2022-02-22;11730
2022-02-23;11980
2022-02-24;11960
2022-02-25;12000
2022-02-26;12010
2022-02-27;11970
2022-02-28;11970
2022-03-01;12010
2022-03-02;12130
2022-03-03;12060
2022-03-04;12340
2022-03-05;12340
2022-03-06;12340
2022-03-07;12410
2022-03-08;12440
2022-03-09;12320
2022-03-10;12550
2022-03-11;12450
2022-03-12;12440
2022-03-13;12500
2022-03-14;12290
2022-03-15;12360
2022-03-16;12610
2022-03-17;12440
2022-03-18;12480
2022-03-19;12550
2022-03-20;12500
2022-03-21;12750
2022-03-22;12650
2022-03-23;12680
2022-03-24;12710
2022-03-25;12850
2022-03-26;12810
2022-03-27;12890
2022-03-28;12810
2022-03-29;12650
2022-03-30;12730
2022-03-31;12890
2022-04-01;12800
2022-04-02;12830
2022-04-03;12890
2022-04-04;12790
2022-04-05;12760
2022-04-06;12730
2022-04-07;12960
2022-04-08;12830
2022-04-09;12610
2022-04-10;12670
2022-04-11;12920
2022-04-12;12950
2022-04-13;12880
2022-04-14;12930
2022-04-15;12690
2022-04-16;12700
2022-04-17;12910
2022-04-18;12830
2022-04-19;12810
2022-04-20;12710
2022-04-21;12780
2022-04-22;12930
2022-04-23;12770
2022-04-24;12850
2022-04-25;12600
2022-04-26;12880
2022-04-27;12900
2022-04-28;13050
2022-04-29;12860
2022-04-30;12980
2022-05-01;13050
2022-05-02;13020
2022-05-03;12990
2022-05-04;12970
2022-05-05;12990
2022-05-06;13010
2022-05-07;12940
2022-05-08;12790
2022-05-09;13070
2022-05-10;13010
2022-05-11;12870
2022-05-12;12800
2022-05-13;12800
2022-05-14;12830
2022-05-15;12940
2022-05-16;12980
2022-05-17;13000
2022-05-18;12720
2022-05-19;12900
2022-05-20;12910
2022-05-21;12580
2022-05-22;12870
2022-05-23;12900
2022-05-24;12980
2022-05-25;13090
2022-05-26;13000
2022-05-27;12830
2022-05-28;12850
2022-05-29;12930
2022-05-30;12740
2022-05-31;12700
2022-06-01;11570
2022-06-02;11430
2022-06-03;11430
2022-06-04;11620
2022-06-05;11590
2022-06-06;11590
2022-06-07;11620
2022-06-08;11620
2022-06-09;11680
2022-06-10;12573
2022-06-11;12588
2022-06-12;12586
2022-06-13;12593
2022-06-14;12579
2022-06-15;12592
2022-06-16;12971
2022-06-17;12586
2022-06-18;12601
2022-06-19;12610
2022-06-20;12663
2022-06-21;12685
2022-06-22;12700
2022-06-23;12694
2022-06-24;12708
2022-06-25;12730
2022-06-26;12737
2022-06-27;12735
2022-06-28;12769
2022-06-29;12752
2022-06-30;12767
2022-07-01;12702
2022-07-02;12706
2022-07-03;12779
2022-07-04;12748
2022-07-05;12748
2022-07-06;12752
2022-07-07;12733
2022-07-08;12740
2022-07-09;12766
2022-07-10;12763
2022-07-11;12802
2022-07-12;12798
2022-07-13;12802
2022-07-14;12910
2022-07-15;13130
2022-07-16;13180
2022-07-17;12990
2022-07-18;13210
2022-07-19;13140
2022-07-20;13200
2022-07-21;12880
2022-07-22;13000
2022-07-23;13060
2022-07-24;13050
2022-07-25;12770
2022-07-26;13090
2022-07-27;13030
2022-07-28;13020
2022-07-29;12980
2022-07-30;12890
2022-07-31;13040
2022-08-01;13090
2022-08-02;13010
2022-08-03;12807
2022-08-04;12920
2022-08-05;12960
2022-08-06;12830
2022-08-07;13070
2022-08-08;13010
2022-08-09;13140
2022-08-10;13100
2022-08-11;13040
2022-08-12;13070
2022-08-13;12960
2022-08-14;13120
2022-08-15;13100
2022-08-16;13090
2022-08-17;13070
2022-08-18;13090
2022-08-19;13150
2022-08-20;12920
2022-08-21;13150
2022-08-22;13100
2022-08-23;13110
2022-08-24;13020
2022-08-25;13040
2022-08-26;13020
2022-08-27;13030
2022-08-28;13290
2022-08-29;13170
2022-08-30;13230
2022-08-31;13210
2022-09-01;13060
2022-09-02;12960
2022-09-03;13030
2022-09-04;12970
2022-09-05;13080
2022-09-06;13250
2022-09-07;13120
2022-09-08;13200
2022-09-09;13110
2022-09-10;13050
