Tanggal;Harga
2022-02-14;11330
2022-02-15;11260
2022-02-16;11300
2022-02-17;11260
2022-02-18;11310
2022-02-19;11260
2022-02-20;11250
2022-02-21;11360
2022-02-22;11330
2022-02-23;11310
2022-02-24;11230
2022-02-25;11300
2022-02-26;11220
2022-02-27;11220
2022-02-28;11260
2022-03-01;11270
2022-03-02;11280
2022-03-03;11260
2022-03-04;11200
2022-03-05;11230
2022-03-06;11220
2022-03-07;11310
2022-03-08;11330
2022-03-09;11340
2022-03-10;11370
2022-03-11;11360
2022-03-12;11200
2022-03-13;11270
2022-03-14;11330
2022-03-15;11340
2022-03-16;11370
2022-03-17;11340
2022-03-18;11330
2022-03-19;11340
2022-03-20;11340
2022-03-21;11330
2022-03-22;11360
2022-03-23;11370
2022-03-24;11380
2022-03-25;11430
2022-03-26;11310
2022-03-27;11370
2022-03-28;11380
2022-03-29;11390
2022-03-30;11350
2022-03-31;11320
2022-04-01;11310
2022-04-02;11400
2022-04-03;11320
2022-04-04;11310
2022-04-05;11320
2022-04-06;11310
2022-04-07;11330
2022-04-08;11320
2022-04-09;11330
2022-04-10;11340
2022-04-11;11360
2022-04-12;11370
2022-04-13;11320
2022-04-14;11360
2022-04-15;11380
2022-04-16;11320
2022-04-17;11290
2022-04-18;11380
2022-04-19;11390
2022-04-20;11370
2022-04-21;11410
2022-04-22;11420
2022-04-23;11460
2022-04-24;11430
2022-04-25;11360
2022-04-26;11420
2022-04-27;11370
2022-04-28;11440
2022-04-29;11370
2022-04-30;11390
2022-05-01;11410
2022-05-02;11500
2022-05-03;11390
2022-05-04;11360
2022-05-05;11430
2022-05-06;11330
2022-05-07;11390
2022-05-08;11400
2022-05-09;11380
2022-05-10;11370
2022-05-11;11360
2022-05-12;11270
2022-05-13;11350
2022-05-14;11410
2022-05-15;11460
2022-05-16;11340
2022-05-17;11360
2022-05-18;11380
2022-05-19;11370
2022-05-20;11390
2022-05-21;11320
2022-05-22;11410
2022-05-23;11400
2022-05-24;11340
2022-05-25;11360
2022-05-26;11350
2022-05-27;11310
2022-05-28;11350
2022-05-29;11410
2022-05-30;11340
2022-05-31;11320
2022-06-01;10500
2022-06-02;10600
2022-06-03;10500
2022-06-04;10500
2022-06-05;10360
2022-06-06;10380
2022-06-07;10390
2022-06-08;10390
2022-06-09;10430
2022-06-10;11245
2022-06-11;11243
2022-06-12;11242
2022-06-13;11243
2022-06-14;11239
2022-06-15;11241
2022-06-16;11241
2022-06-17;11246
